Chain Start,Chain End
49477744,76125975
46509074,72926057
73176423,26880999
8573551,91122933
79007495,1971582
27458386,11297153
13807958,97564156
34796332,97324724
52621147,17226749
33849147,76710179
56049611,87764769
25726212,38333976
14566095,26834114
85470928,47739179
92152812,66349283
82624297,2826001
98618015,83575087
46114737,63558720
9653043,81810087
75090273,92139505
78174030,31508249
62776965,72380561
71946080,4046432
53733862,14292039
4795280,15311692
59419456,43530640
31086430,53132247
56363863,32041731
21788109,81818640
3987313,28016502
45135743,68235164
68226092,62267788
79221532,29547986
53154834,6681498
9419478,6785455
1588869,21911062
78979387,35476987
39166126,1066049
33020516,4358115
33887325,50251332
54769933,2454777
13781560,39059626
72915148,62086341
75131277,63840788
40247005,93377140
5049785,86597020
10200225,8342774
85409340,60338948
77515843,89488019
36338420,77611064
51232381,89135872
76763623,47163019
54143355,73117771
13046419,60658529
67625333,8790491
6839308,6107954
53316537,88302526
75813057,96058665
41244750,80428173
50590331,7971007
99257376,38007058
26326741,97594501
30053299,99522978
33148533,55688712
44744509,1974952
54949447,32711692
54299231,7896736
15543485,17015275
75747165,66894877
20676772,44287502
89392468,59415584
11124104,60653048
95046828,93567744
91842828,39408198
86888154,57865379
38554825,99742733
73217543,89796523
70140690,51511965
34841102,34801593
96739861,57351557
18978384,77909039
49301320,69949575
32718675,55507427
10554121,4175398
94209527,85711376
86170623,3136656
76114939,60837295
84124420,83471882
54624842,70505135
46174399,72043370
2211818,41021962
14168926,68309767
3606367,90359619
60005472,95467778
48857043,98978359
36527930,51473912
79735153,9999051
52485271,30269220
18150917,75934241
98643552,21985450
75814100,91648828
91820854,93228213
61257152,81449572
51417715,7170571
43478810,38018645
50606469,42312100
45949101,81557265
91055494,94762345
83106768,93062464
10239819,14499246
42042991,3470297
70570713,26045722
25597101,44107953
89154398,14128726
21859288,44150786
38595060,8565805
58090062,33524138
37889455,12565620
44697285,64041625
69238909,38401774
8282006,3275215
31775675,45584236
1042563,90086029
67219698,5616239
8635631,43831710
81977296,38058199
76957716,2887973
48686991,54824471
18071046,45826432
33684034,729726
18978401,78932432
49223421,74882311
17288364,86637040
16259630,5562167
1639809,49405630
83693696,4621581
41985987,22033383
73229421,37522050
74371704,4791593
32022209,64565520
71626232,45423620
60235780,89261778
40688301,3846065
37882168,88616
61064762,89179876
76919073,1009799
54460026,37438785
79544931,98575611
68055651,33421559
19280693,88749262
17216575,4452386
39073643,98954744
32466093,96800856
14395126,70162503
4335491,52067433
37429731,28864280
26107382,85560162
97929864,83771115
87414917,37307013
96529554,86918195
49387339,95773028
52430045,19547664
74184294,70248011
35739879,35190940
29029454,32598963
6378058,20822936
57376698,99268124
33543566,79544207
41299564,53436573
4269809,6627556
61510448,7375684
81293118,6569680
24770239,55511662
90392164,96570915
33280517,34577043
71101538,87720676
92757330,21717983
89081479,7050679
64912752,7446663
22776186,1879505
58107976,17258553
3504867,86985324
87750129,1590446
15632750,66739465
49806033,61970835
9667172,19732707
51973997,44955538
78173283,39797318
21345583,83776045
46877428,61134294
78260459,31210794
92639036,76603401
47620427,77458768
73848288,93494600
38162738,69182372
35782882,66965197
47543669,55358899
77083005,90877115
45825797,52683881
65233079,7455163
81671422,92540293
51119796,5017677
52023625,33924387
1192548,33862108
51952099,9230751
97703135,6552025
86641567,47788441
19238483,10154031
60821993,8458964
81493282,3751822
50449663,41198380
86305069,465806
50008332,1627525
55239243,8519730
48771801,86498524
66173137,19776211
43535807,91932916
39502757,73348269
41497550,91408739
8421360,44115401
94616050,56722722
69312566,11101974
50047628,33011359
9447370,1243833
93641172,6283695
82194971,89050819
51948697,34947698
35095944,72983633
97124046,53923345
66356625,66839343
37579733,92776393
79254353,68475586
60994479,30818107
54534469,80842736
76571778,2089368
81572063,75814200
52388869,97424403
65551435,54415567
11426466,3875189
61195693,16320870
28349042,18630023
68578653,18226545
68443880,21143826
94186425,85880098
28384002,87455367
16977715,3048759
14021108,86228542
64022640,32099968
44410381,75147509
1814435,51069321
48306230,69155380
64896906,26227046
55897613,37401811
19728969,45630034
27855477,15189363
82467209,11048601
99450465,18413406
25115271,51052275
98206972,70705659
16796692,9283853
15074623,10403579
28542916,65407663
57462780,60184336
96239864,56180980
29472218,60379784
5722847,72209810
84850857,93312992
88381267,59422231
39940986,35474960
88954462,87668368
54450317,1872463
74977005,1872966
10729643,74834178
38577307,22922944
14005016,68499226
74619297,89342081
59216649,1239681
25176061,1431750
54759080,42623187
29293046,77374803
98852867,63831630
33648714,70604129
92242304,2276506
30952844,64899052
50867984,10720492
12295279,4755081
98595560,91518328
83941228,28178885
57459890,15927276
21322458,49736839
88102855,52771440
38495401,8395795
56471674,75704922
34968190,91135915
21056635,99289475
73966217,1602298
98996176,67112051
71040018,19296856
23128328,98277389
44701703,3029683
69454304,61820624
59401791,64367796
91877158,70350378
70085363,66580972
69170933,91456122
51192641,48553987
87794188,9859084
73998205,45619740
67773778,18042750
25805830,79995455
54765238,52465823
89113027,87053116
11516460,26479497
64602348,10811253
32744004,87828323
95398410,30702852
16040483,91424674
34666355,57587801
41081451,36418686
44145744,73134944
75559988,78410893
47033196,294952
49251764,40543605
49243887,27383607
65675347,50688965
43153458,21143638
58991439,91707863
86118179,64147437
49269216,48581216
46947955,16581568
11796995,82491331
4202373,80784413
19050480,58339814
53125808,86684728
74974956,87420765
28769501,68245512
56219465,64666104
61683752,7420805
95262724,67817056
16061457,53125426
41937167,45146758
18675039,3790207
94177543,66419621
93562952,60402058
56482364,59449323
14349540,42500441
44158460,40199223
35913089,7280650
7493329,50193610
52711220,29397915
96374049,26894715
81910401,56345855
61146120,13393876
84693626,69386206
17041743,35022785
38004420,50082300
76981379,43788107
36737503,42639032
27148156,22702714
88410806,16963453
10342357,74403878
79368929,35470078
21567839,33788472
35328019,29797248
17508138,28943082
69474457,51649532
38303974,8903132
89805612,90906251
17494798,22683698
74514600,87410409
87121515,6959158
74912357,91956372
46283751,3389073
52262574,76213119
90091977,66229425
16196077,50677280
45925633,62809626
69872934,59384926
47290960,72452246
17932406,76055834
50876135,34910804
70716689,7878577
45534983,39184568
90545091,41700509
23273345,85914688
35887910,48448293
24996453,73896385
38871360,10835768
4722919,6021650
64120364,89499821
34431651,72313689
74920245,85840134
97978860,1812070
11450493,41644829
37560964,8014255
10854130,62626806
21465124,58529098
33161628,98214033
6275345,95651138
11447644,68396149
13166473,46332389
88261341,62495451
93242706,46660753
49861192,63026496
21927988,40705994
35545327,93124182
67816454,84211291
32605791,48974593
78141053,9163630
16080938,55982979
65942823,3575596
25824908,60442024
22352690,53159951
11416928,93093435
25282541,14159902
81317637,52135743
18796689,3513704
9912070,72924711
64278897,37775977
54835210,74302876
62449885,80845806
55943319,9020529
37137951,2831905
7424825,97079103
57427040,52875317
98515945,95223951
53554279,9169119
55247066,9304884
58547808,88367458
26806226,98119491
12292389,38487897
72193380,96401747
6785129,34378588
83871511,1209910
31021829,49551168
69721904,51977985
92152871,37866405
74384094,7623304
97085689,4551301
65032432,35367601
72884077,5620258
99734281,4566212
75035612,69319487
95904801,16561952
52557518,76394321
16571937,47575516
74592055,84098120
46038156,3673245
55627159,77861665
23372358,61178569
60896798,11234394
3897993,4774945
17133907,32859977
12818171,10592797
36110502,50662358
63985347,52928018
25248881,47736994
31044862,11958731
8454429,99917792
71600532,51853739
1255565,44427950
51682518,47148492
20778200,65066169
38597616,42393149
69025641,39256348
34214738,46633064
2180895,45214815
43143713,99527031
68208830,37870974
47879497,39599287
22106679,27384394
51129725,3143152
1364032,74408483
53895715,6319428
37673907,57004585
66188696,24868432
15465021,3985915
54157843,43866541
38245547,74040092
34248912,92217577
4416561,33400407
26087487,63210328
6068284,48107245
68237389,51081525
30206888,51265632
5108976,50333994
10283069,47475262
6231146,70119936
96275807,15778219
53044887,37507311
15083466,65939691
86199824,13667831
28085410,8107621
67005708,22109800
42279589,7962745
84545489,75300355
90363505,82846014
96852612,77598546
51770254,81052836
27788702,13106848
58869777,42981417
59997344,65250872
33538843,63286308
56622221,75841048
99844542,55592631
16938663,341504
79892728,31151379
26365752,49798270
7058073,63696699
42918911,33942751
99324128,31353138
42251588,9587357
28270945,94840318
37957670,3337946
6011535,50408532
99507755,88693130
57412451,52463982
13161224,93432745
83912229,49361608
90433049,91368691
34134061,42373873
52002041,15130705
22650960,74574733
37772801,33890559
21487145,23949956
64113344,62510903
55004986,90593699
74107862,83407561
67151531,14715137
55757529,66350099
21224236,2224118
30806041,55285073
69863584,57483409
89616394,63829520
99710559,12217378
31592180,77038333
31868458,3663521
27386569,66731257
34930295,69052819
79698239,31240302
62070563,63979090
86156988,79655705
46443560,6128522
26504749,90337621
41968410,26867856
50190728,4420666
940735,1214405
39465042,89247688
13673800,58464498
47546782,10586886
79248946,72141859
20825657,16547749
64975737,3972874
42238558,23277531
97981628,57779973
18691635,64233213
58520331,93318427
38246891,59007103
51896949,1257616
9531968,5301788
35177548,8545099
74084278,26631577
79727184,6347863
13869067,5478257
22935779,39719565
53762446,8539420
79446872,17964431
28581547,48821223
17617942,39450744
58824925,37108558
55924899,20229652
43987154,84111359
32719998,51941267
28987132,6355083
19177763,64066164
49849405,77803086
39570523,38254704
60712239,1370939
33084368,10851032
413011,43890943
80746419,7958070
86752201,19860479
49308326,22807653
92104256,25018375
85476843,1390191
49053632,58962289
87739713,1220689
71808537,23009322
33820232,45384610
55622852,68784886
39608682,67447497
46923131,50238827
78876023,46087003
10842784,60617149
29138333,49225132
88840896,12681316
54311156,13502439
66920534,10128632
56075365,32238557
80963753,22623540
98609854,81444718
57887433,6005249
89200385,52279898
75400302,16073333
6253553,45588534
30974075,36309993
47947682,42988795
57137819,31157939
25474446,90272976
41604612,21651287
49292217,569322
50638743,28786819
21321690,8017017
3986597,95826826
82951926,16175107
73616808,31183002
39951826,18357345
26074453,6487393
17350200,12129084
13048597,80424493
82017071,79987460
66764978,86148270
98670993,16781383
66455378,10485445
1417585,74079356
78166497,94046777
11372431,53675596
87940815,8969221
89350184,74482070
19209010,20347185
43042544,55189454
76507473,15298322
73436644,41050344
3333715,64176196
29012653,77155543
74565254,40508364
90764167,4023848
25573796,82347376
74613670,75007250
40729981,49600454
72536656,22292302
20413226,19627760
93898411,90689213
78865937,18059180
51506027,8835026
73151320,76316776
95671630,20388500
94363341,62721105
59912244,28778969
69581125,65889170
80909367,71342845
82681450,85967940
9654120,18006549
4811711,71277834
35069077,67099790
25514157,73025090
15423983,51553866
97012783,97739650
32521663,73445926
64025765,75345735
29660448,81028892
27571750,18766709
72291067,63079264
35110065,12962455
73482337,53897797
99414794,67223977
26553540,71568323
41937064,13928584
72945983,65347247
72233173,2996250
52242778,52145520
89323958,4776631
17023657,56426678
39154293,9392459
34447602,86661392
99605743,13713054
29448734,44638976
52647096,60293890
88319243,25943036
67517964,86991132
88987294,96643103
73331071,34245251
62088981,67529751
62037550,73027734
85425914,42868321
17350867,99211730
28434273,33684826
15050260,14744891
37796857,70384501
20578065,89095298
2732237,33069776
87385280,97983224
72962488,74901628
60882311,97610275
99602268,81621483
48348504,74490256
44442294,10808322
30409258,63867572
93616618,8961980
82812163,26348858
37360030,33996528
36701870,19162341
17085855,81645449
57969955,49324845
78143487,6104012
45912178,80985278
37568641,72811224
91383401,3586911
76291618,74750330
7548108,32018922
74592814,51576032
54144383,28173856
54124170,72388688
86034896,4301643
29592415,94637853
62691126,6073639
2200254,65522812
68854324,66705306
62498151,49313291
54829091,4900591
19944806,22551228
30500602,2176235
82330482,14708610
11142803,73237772
80469358,94987668
77937284,80411953
40378822,38801570
91775178,33329362
67669947,4359132
97625268,86431660
18638018,31042412
76259472,66418146
73652412,51938631
15039875,10257718
88323140,5585651
67399434,26015110
84618054,9903655
55693153,4416008
20806036,11632668
1451717,9326710
19126244,34791736
97514262,14339701
90457191,17872896
92667875,2777785
39923541,2901898
34897349,45703057
15532688,89960582
9252027,4661708
58147093,46372998
676875,30933157
42940775,1754896
51129415,51177543
41306346,64449291
73289882,15314532
55400742,60533765
73280970,2091819
82470121,9846255
90976172,97884153
24444533,8984915
42087967,6725163
45368491,80459281
24591191,79714832
64470541,85210532
16538825,47798467
37750786,20535935
75597250,57813639
82202536,43387532
70768363,59304399
99128350,11485884
33863272,34236297
83150401,9447178
57731546,66143608
7676931,59102766
73461498,52736758
57135610,77778611
34729253,19942718
19806521,44525046
30076006,23934898
73394200,28251919
51334716,8600038
67164240,16310889
89304107,8649552
6745093,710684
91873881,89508724
48338356,83342579
48555235,23383309
99066897,64109103
80613213,36012160
98810941,73981069
97004185,63666060
63520737,92277242
99680569,79756838
22392583,64778091
52836496,11278788
89957607,40700717
32648908,34129670
65957990,9299784
51951,6715701
31636687,12774969
99505259,60343037
58277163,96028901
63664540,87469375
48914495,5415080
87720114,40672569
52139938,13769617
11566200,70053172
43483743,56016486
8003329,45186780
22021280,76531535
36010439,68219014
27679641,84583187
46478588,61102969
98741687,74060819
3106666,22843259
5773374,73215688
98032162,25803364
92385649,13701536
83539142,88119027
32717480,25081327
40751165,44681817
88955960,70796596
77705640,9247820
52173503,14235110
92344167,27418852
45287294,3353080
51751877,1380465
62283096,30445327
2058625,32800308
4024898,58269702
92413470,89346244
37291227,67742093
83940310,89134838
84399774,29334589
22199961,91470612
42979720,80051834
68375567,37077531
58178924,9489787
64903602,89436492
61577019,47173037
77374833,95370656
92471362,40773013
48220769,3518475
52535322,4705929
29309955,35297632
9497359,45697729
73081291,40007814
46871616,90329120
18367856,99346011
66423980,49788731
32988247,56004490
1384748,10139540
10812224,62040634
15338923,16634615
21431212,99426878
81032982,23672142
19806144,92428413
87003659,23961364
21799981,60540829
88298440,36573746
82911840,35305162
77515645,47830914
45169104,7588042
27753131,84168851
68365476,63456539
51581695,4191795
35015181,29245231
18161117,44898167
88113668,62019905
3549852,84921014
61292766,6976814
32316295,28411358
48152737,23952877
59160795,83389603
16054780,59062939
37440715,65014946
70805430,25715425
31818668,79841450
60488379,38227260
39786913,24830603
65912158,47336929
72138607,5895675
67622777,8302457
55131462,11139215
41269220,24319247
15140702,92699170
98080258,11473916
52390554,90325175
1391152,50392628
62237656,28611249
83265588,6758737
85277097,1914082
68314337,89035152
62977827,60215502
92741510,54885372
94312082,8247450
35707377,61268588
82434666,95395850
3280408,28148403
1683987,77177041
18825957,37155430
56972915,36506405
94699183,5756144
67982475,33607577
39850156,60242143
74426635,35445953
36879532,4049732
44724529,20384039
90860394,73568390
55296097,87597310
98649042,81136561
43709546,34463329
1401394,96127045
17448842,25614590
76775990,59869469
81395902,921562
30153188,331464
78729288,27134
80745105,19767039
70689226,4665168
88847476,43737855
69065564,15217235
29339398,19531153
49889128,36098398
27476757,59481680
37026717,90787569
2387459,1276377
71924144,90717866
14910483,81550401
14503623,63658182
79708384,96279915
14636032,5811514
87120863,11258319
44832272,38699980
36516459,98731233
87600938,97766449
21404987,15482898
80746166,50134061
8370545,52001637
8490604,17966095
58276878,57160473
95662417,33722149
79471779,10778343
5992215,21782897
86220881,69990000
54547227,13198214
81559156,49815480
51097616,21993685
21988101,1231390
3614193,65302662
77796948,76692473
49550859,17143437
18998948,56482035
90636585,1354653
52662853,26918124
72062489,88512921
31515641,98687108
35036571,5719400
57110111,10313532
2479761,91932846
11146596,11602566
18393236,65569669
7683101,31364184
94275408,24081432
31016511,4645036
77179599,55086563
38348069,61640005
77166770,7516174
95783801,46463892
68434203,96690098
72631477,14994889
86916409,44360935
69906594,52143432
13124568,93946046
21613582,84543887
25637717,10420763
67021376,50765255
78719660,97309535
32091452,71712873
46450144,69500587
4443168,9764034
28331755,39781527
93012708,68156459
93735774,3055442
39044360,44260876
30112919,51850004
8270794,39059210
20830046,57946182
66515958,86695456
26314290,2508441
8239744,84801409
93076374,84723448
55848882,4051434
38133651,10998010
18600692,22210621
40626960,39626893
26791799,32731763
50260921,45080944
89192621,4078239
93972084,59494701
6582066,32233905
6187121,92184017
82706098,28290454
97450966,96342893
55464501,76999866
72528964,47900004
76093019,93988181
45821354,77602106
8802160,1582912
6660753,10638059
89731682,97421349
65437853,23406998
26591871,21864727
14475366,30320052
85460475,87977863
34187084,94040516
92004043,64873287
24239844,7843917
42346807,36139493
58007918,23252575
30321707,97409552
73579446,2757376
66359846,8568249
21841269,91604096
36982246,84567416
23886400,20381589
26030273,41788785
8994642,36363601
85869199,46798936
30044784,12605374
18221030,21415045
65991079,14289303
40252743,33149924
68045561,84048957
92214306,41062298
56585193,607240
1540489,15732121
40977002,70794328
60931885,42693262
86450568,10142388
44099900,45535050
64675073,62819684
39538862,28561255
80352989,34063232
14803664,69361505
92601207,76668687
84854025,18709355
6209224,40630389
81887176,939621
80320834,96574262
27376822,4563715
52747676,49761053
17375504,31221521
26222067,76646994
45196680,57763686
19478392,63825028
15819251,5160288
21199155,45822697
59736974,57703150
82588218,2776851
49411018,22610207
226163,47098597
19842839,71836259
39619598,55812061
88183105,81716307
19379322,39656923
74839870,23111903
30191328,84473346
68933458,77592958
25402135,77499336
42453118,29887130
96309124,10307227
23543728,23556003
16952787,2601441
17003535,75464555
88533035,5544905
3893096,7654557
79202735,67479833
28581056,14195776
34149739,90656031
57792186,3579123
16797459,64239088
24113751,64786892
16485422,19892307
115467,4843478
57322867,97793356
30327493,8723440
58851558,36858812
27538172,12701756
85610193,7103915
97737164,72539056
50532750,20702820
74826804,80982591
31584428,18068762
97052962,98575389
94929946,54431341
46187829,47556407
72054677,5488309
98600210,29254774
55184116,48071345
66568913,64041085
75402704,14802077
84053996,94900808
61043753,97306523
64926921,64668260
54310568,95365867
57236075,1447843
21723455,47718643
21514122,10234131
64774234,57388409
38666683,18226538
86419287,59310746
91776487,51669419
32699073,27544096
18800341,81169678
23624968,5834555
14235332,35278259
52586521,81165278
23917473,6642334
14911975,82749143
40192715,62199768
77474133,42920355
78350779,66996337
81056589,54012282
91350453,14449307
85461338,6604470
74796182,98987403
89771446,67538439
88444403,3651661
18158548,59897158
93266814,2883191
92713177,77264375
28211608,21371330
73791548,96173663
83598618,17601704
2625136,44004154
75355092,3232581
31952287,37529685
36486328,72961499
67182975,25172587
54944113,49129488
4857733,3921124
812369,10441608
42129182,40114019
46020727,57286846
86468919,76955784
62495799,35109952
37185280,67711157
11767832,386114
45532846,66594011
65732513,19444051
5655238,68534851
71990020,84846071
1805904,51702802
54263930,99858019
82568977,8563402
32333365,50817920
38562401,21611959
54304387,26024
94016984,17035302
70336855,33348762
3528775,97082578
32834284,34652788
44950077,64204522
43696698,86192166
43919198,33261618
54316603,24913013
96384226,25231044
15850763,73809369
72457989,1098116
69280995,67698474
73542155,99100391
77194462,73092062
35235434,137919
68219963,87723647
48024507,51014366
59639849,69286889
29127340,51441880
93136958,50084306
35367125,58143886
62890679,42130007
5890174,64799668
59680214,641513
80644991,9909050
55657852,56859437
69564076,58071808
90730527,28987935
24583753,51919
11107091,20336924
40909356,1514429
99303624,2881266
47505260,90481934
54343731,73989441
10790706,93184402
20006787,49543461
71500325,9767196
29979012,81887039
7878202,3553372
93449499,97398851
33909950,66038555
59672964,13160368
98217940,29400428
85769080,974322
147022,87329906
23570431,63473056
74745870,43014064
80570106,43584438
59787540,39565868
43517733,1502566
31768878,96316834
1871055,28017391
26219949,55750485
97073816,53759276
66440779,66787332
88696617,69428228
69460282,45976345
2859494,18987429
545442,6697333
62971954,68689011
51511069,50223701
80227361,64924389
30699288,88238230
37608366,58796062
6431522,54587473
34223084,29345371
67253287,38187304
11050572,93554444
61329753,89290772
39493255,75677473
66153790,89951904
5112084,66736929
40815151,53130821
7854817,61005997
17939665,91590941
63818671,48920437
18450366,51170091
79782994,71453172
67396915,7896357
24033374,79932611
64147373,6165696
53739878,74089150
75607862,10853453
9055821,68722445
76336138,11849783
11198053,94578305
4895162,44997253
32781561,15657465
49360230,66686287
40072446,47679580
6720444,93685889
69830925,76023703
54134249,85680485
18414861,96870445
5648919,52949502
81602118,21397920
82991865,96764564
4687224,29790475
8590816,9467013
85074257,33608950
86119428,58365134
71422468,63617505
30363572,44026653
82755404,11683643
44120665,86917095
14086758,88670422
70948194,3501080
74716647,63678221
98979271,82649272
63801717,72208679
70181847,35080738
98720512,20871381
74940335,72345990
13327322,64433119
5828437,67323572
5247247,43518846
70200390,91453191
71523054,98222307
13595473,51169108
20071253,38260368
145802,61710876
64853673,43281062
72948641,35684455
45838359,99138233
63247586,60337748
27411124,81299917
46868106,94115871
51220478,65990473
75078964,7886570
95016690,49912925
86356177,10962642
56870501,53821679
72537735,9306685
58265506,97015733
29881846,1714139
35323088,77011849
33821701,37281014
57997870,49420695
38120819,69826871
18677787,33221780
20895030,47790715
71233366,93558274
4277842,60498230
29445402,78308144
38396718,20087523
68064551,94647064
77419290,78332120
64846661,70756306
70332274,65530130
51596929,56113466
39718907,27370365
40903851,91780160
34267693,19546372
40132163,56707268
42849050,76456593
33441960,40259988
10768388,11207402
3467773,6923739
74283610,66156687
35079282,64849824
95830571,32042640
86928842,53466688
65983988,1830069
91499592,98532702
5023690,76494809
58718572,47320403
54238826,75717206
11271529,89225333
68165588,86583697
53426599,95128136
76313750,54846308
87257166,47843000
72197757,81975087
43938902,7849662
5409746,81923080
4879540,69831880
47299615,70798200
22820607,13407495
77670843,81095099
74700121,3456433
26421929,1123173
295009,73917922
51582376,17690334
28373421,94689438
9184415,98814284
6812193,95673032
50710034,36734734
54892966,77669934
35047564,23008668
47033614,49962310
96878462,16799713
85880361,35015906
80347321,19698665
70024642,8577731
1041540,64271066
24504960,22267948
58355458,23472252
973396,42031506
57489502,38698481
44302149,79191297
76695003,35501728
73538267,46894262
7966684,96935689
91205736,17035082
469361,97338993
41105660,28311604
99243286,17178839
11880424,90591547
29810127,1410740
58319256,79842498
61102910,7272904
7529044,97321529
21350295,92012244
94354728,20551669
79062544,36594026
30753407,24155243
54156602,95414148
28400062,53286198
50827783,79085903
57874216,63856634
76993539,58666874
53486341,9590547
974584,26010964
96027048,32448500
74343105,5209523
55768349,59911312
99935611,63208548
46262943,84535990
55696269,5216636
76298179,28762692
49278189,93240289
83452647,74895281
45088758,94840142
78537633,23414861
78868148,77768886
60046854,20945719
34794884,92629176
82500751,11712641
29371361,74873352
87609288,38151722
26728595,3595035
63630085,44966738
61135564,60760200
10837710,23777054
70850140,48398940
60143519,647716
44215468,982919
55205467,76198022
10971180,9556081
60176204,28741334
17073550,56182466
53224064,10136431
49806844,97149919
49751586,9474045
55580537,35705947
95208539,2652982
84476698,1563790
73361688,73984408
14671397,6159328
40555616,49090423
56460777,81492934
471755,65840416
47809222,94037818
57343332,80819704
45130984,43370901
41967626,76347182
32341556,83634266
74322321,56080630
41431613,52046036
55887384,28333082
91209473,62901373
42443808,89791558
65947323,41438987
12413353,76365844
74848692,98413348
1688143,85106322
44286501,80570415
65835491,13956648
81739900,8720775
70007491,26979438
52407335,98050684
94731935,81919175
32869752,4989519
5808507,55220415
79399816,76645159
64956935,39672990
27549624,64023050
52135601,79484804
25321575,26945159
46572090,5994363
5174528,73068106
88877828,76857635
53457051,72541217
54250953,55813228
91001691,7787966
19249121,51850102
68544848,85225099
53064888,34550392
83320360,78940917
2037571,94547886
91688868,23267122
47848227,6504380
58528267,64221384
90340817,87004363
72741029,40843670
24909813,37274477
81448023,946678
88823067,25117293
60815510,41199117
48080698,85249880
21035685,51029026
51196554,378838
5118942,91952572
67816469,87948570
42414517,10109434
11542941,33058327
23668140,95604728
51243877,85514016
8758295,30006972
81644424,99237438
14303518,6215623
35474074,61468840
9132909,10466669
9676152,98993824
95355174,6685491
12526120,26711425
48484989,66500122
51924845,87611446
83921016,8243836
84694264,37406451
15068352,74989639
7697169,82115324
37571688,1284515
89973589,94972106
89472811,51021481
96431831,40927763
36332505,89359382
5560713,53017333
77777433,86148074
41950904,69204348
89980629,5750839
31553183,94983167
1707713,17702318
29540212,24057087
35879800,35939438
93951016,37102733
99635692,34352279
7985172,35256538
71637221,69660512
57892464,10865224
67603655,59888032
74211833,39502254
22261636,45442279
94230291,23258252
22035962,79950142
67132385,46926208
11081187,85969292
70782807,85332792
92445015,76622115
96694815,12970117
57118380,79713263
4724598,8911786
93790625,36549216
1666181,43343702
57165011,80118317
74920745,49565940
98701187,15539341
63255754,11668642
18790763,2649248
19424389,60919312
64080553,41834407
23434795,2944740
31742937,23138110
12695974,1773134
26910138,39338477
31394543,23674229
10162646,79892873
66006932,99117586
3154901,65100459
32943978,12253385
69109034,98992437
16321473,35828428
39172910,58828690
83654900,11816056
45670000,33259633
40301336,48666044
22656450,79408203
61437898,58430506
10513336,48071203
28638524,70215494
28534273,29775198
77934777,42575387
80645345,63870947
6363620,14446162
15779674,34131289
3733740,69506974
61727517,10184850
16819390,86284701
97246970,50864134
39007980,86081680
13892101,31962448
30477419,57615796
95083067,17576460
34860495,27877312
84764195,96956097
48825751,55681808
63574309,363457
44704164,13033741
64932412,77375692
35071209,43323177
46409067,91978393
92211476,12447328
81475132,60299116
83133769,30155033
97413581,39805659
95759232,77118774
98290087,22599478
43198281,10867116
24835125,6743741
65082189,17730796
55892854,31304156
77330931,98666684
89208620,46173523
52458361,45304464
70516039,35551669
56103650,13953452
50083964,93898182
74140920,27174551
97003451,87700341
10851694,42835836
84365649,84058331
92601165,40506282
7941256,8718400
46191691,11108571
66419054,36624635
73788573,57198507
95176494,42949593
21647009,1715303
11620366,10252041
54388865,5669902
28928063,5302994
70911850,3557122
13419245,67007627
27516745,19094525
37757104,18121209
31692687,9362997
44134888,3469690
24090751,46748065
44467034,13365587
44455488,53601617
83565567,49796774
69466355,70207460
66075607,5381490
33430131,8930382
42946810,38454204
70795959,3917179
77504831,77695863
99156899,33014701
9498331,55732497
33876967,73462726
67134392,7007696
90293636,82849431
66086160,81784183
62312193,90614411
74046869,16071998
5666223,7232263
20446658,35750425
20290215,73330029
75055358,47287458
73265508,22767914
95418485,8871164
51856827,17078436
76317047,70811848
12573746,45230297
33154451,7221162
75691355,73911923
29748303,48999806
86497174,77959758
58374138,60634073
68554119,80655327
70317550,25066854
9826596,9984060
51298421,10811186
95296168,56368672
48423923,65681223
70882796,98494778
45904516,57968971
75394221,34483580
70845028,10439959
29470687,19360526
36368286,84857932
23880611,91257559
24552849,59329489
97739187,9905812
93567156,3827652
58217918,19219447
25597558,31141371
4376249,70893795
88861065,29995150
26053644,34145913
4256654,90456830
85878498,52412933
24421384,68642298
31033348,49982235
46338634,46388991
8176623,6551071
92602499,32003175
91732899,4880533
85657871,11708200
4538744,6672197
42026185,9892166
60276130,18171228
22516108,58312660
91203249,89989770
57700457,48452416
96038063,74006169
81839394,20163666
34326848,73667182
22894154,4124811
60269438,53522097
53064559,8450623
3008524,91157497
52488971,58439441
25606308,87336047
44854737,6259694
96800117,25607671
8460788,33644304
40516531,16194592
89542600,45097062
72685395,57744085
66081662,14131368
34562102,47856129
37207876,36606056
88096714,37784738
2260660,21103226
74614276,12168240
6025838,73441863
10899089,75728648
43258238,75210748
59663638,28623168
81241559,70559099
72683141,12699775
28662326,68523165
32945773,55434379
89764853,28035102
4747471,87002340
8897431,52276064
11990245,51247350
6072065,9739599
92720800,74041327
83551921,45725733
51057435,24515348
1046697,19123199
64790945,15781572
78887465,24897921
29586589,51003766
79907902,16427980
66985117,88253935
87008292,35190792
14468851,557122
39490234,6791640
53186219,41897032
67674608,21542794
17980930,72397697
49253015,45652882
78521988,12559232
21466902,52007123
7083797,74469796
158664,6721335
78724421,53572993
63382676,81771654
83561482,59389517
63503826,88213340
2124014,67407636
82131431,20230196
70570977,95264112
98362377,6333060
97008022,99943112
55562652,88867550
30242002,38839539
72650902,58855948
68973694,48766767
91988031,56520388
36569516,95606334
6342720,25220080
26244375,79706470
80035009,71357429
53970129,46146994
1652682,77763701
20639496,87974632
39436087,38331884
96120239,48652374
78782450,61350420
21045446,85109158
32347255,18997319
